CLIENTNUM,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,BinnedFeature,OrdinalFeature
816312633,Existing Customer,52,F,3,College,Married,$40K - $60K,47,6,3,3,4717.0,0,4717.0,0.1657344715925817,2349,66,0.09343026386645129,0.0,1,0,0,0,Low,High
718216008,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,38,5,2,3,16920.0,2157,14763.0,0.18516337945245806,3275,60,0.13462574044157244,0.127,1,0,0,0,Medium,Medium
771228183,Existing Customer,30,F,0,Graduate,Divorced,Less than $40K,17,4,1,3,4704.0,0,4704.0,0.34648219016779513,3294,87,0.23990306946688209,0.0,1,0,0,0,Low,Low
789430083,Existing Customer,41,F,5,High School,Single,$40K - $60K,32,6,1,2,14987.0,1425,13562.0,0.23550191345304683,4470,83,0.22724824986537426,0.095,1,0,0,0,Medium,Low
823621083,Existing Customer,46,M,3,Graduate,Married,$120K +,42,3,3,4,9227.0,938,8289.0,0.21636738298498676,3948,74,0.19413031771674746,0.10200000000000001,1,0,0,0,Low,Medium
715424283,Existing Customer,31,F,0,College,Married,Less than $40K,21,5,2,2,1677.0,0,1677.0,0.40300264939652636,3059,50,0.1650511577813678,0.0,1,0,0,0,Low,Low
807209808,Existing Customer,48,M,1,High School,Single,$60K - $80K,40,6,2,2,2319.0,1630,689.0,0.249043273476597,3739,68,0.17743672590199247,0.7030000000000001,1,0,0,0,Low,Medium
710681808,Existing Customer,53,M,3,High School,Single,$80K - $120K,42,6,3,3,18531.0,1548,16983.0,0.24521636738298497,2484,52,0.23074851911685515,0.084,1,0,0,0,Medium,High
708740808,Existing Customer,45,M,4,Graduate,Married,$40K - $60K,36,5,3,4,4112.0,0,4112.0,0.22873123344127172,2949,54,0.3365643511039311,0.0,1,0,0,0,Low,Medium
711728208,Existing Customer,46,M,4,Graduate,Single,$120K +,34,4,1,2,34516.0,0,34516.0,0.29172799528996174,4143,68,0.17743672590199247,0.0,1,0,0,0,High,Medium
720562008,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,22,4,3,3,34516.0,1263,33253.0,0.17750956726523404,2759,65,0.21701669359181477,0.037,0,0,0,1,High,Low
709012083,Existing Customer,39,M,1,Uneducated,Married,Less than $40K,28,3,3,4,4683.0,2514,2169.0,0.17073888725345893,2010,45,0.1968228325255789,0.537,1,0,0,0,Low,Low
718174908,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,36,4,3,2,4224.0,2417,1807.0,0.15366499852811305,1458,29,0.28836833602584816,0.5720000000000001,1,0,0,0,Low,High
709550958,Existing Customer,51,M,3,Graduate,Married,$60K - $80K,32,3,1,4,7133.0,0,7133.0,0.1801589637915808,2689,62,0.15885837372105546,0.0,1,0,0,0,Low,High
720776508,Existing Customer,44,F,2,Doctorate,Single,$40K - $60K,25,4,3,2,4210.0,0,4210.0,0.3603179275831616,4248,65,0.23074851911685515,0.0,1,0,0,0,Low,Medium
755615208,Existing Customer,49,M,3,High School,Single,$120K +,42,5,3,2,12630.0,1822,10808.0,0.2787753900500442,4084,66,0.15374259558427575,0.14400000000000002,1,0,0,0,Low,Medium
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K,52,3,5,1,3639.0,2178,1461.0,0.13276420370915515,1865,42,0.13462574044157244,0.599,1,0,0,0,Low,High
716682258,Existing Customer,52,M,1,High School,Divorced,$120K +,36,4,3,5,31945.0,1591,30354.0,0.20930232558139533,3650,62,0.18201400107700594,0.05,1,0,0,0,High,High
712515558,Existing Customer,35,M,1,College,Single,$60K - $80K,26,3,2,3,23447.0,1515,21932.0,0.1831027377097439,2834,77,0.17178244480344643,0.065,1,0,0,0,Medium,Low
719342808,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,30,4,2,3,4180.0,688,3492.0,0.21989991168678247,3750,76,0.1957458266020463,0.165,1,0,0,0,Low,Medium
788957358,Existing Customer,53,F,1,Graduate,Single,$40K - $60K,39,3,3,2,4930.0,2227,2703.0,0.23579629084486312,4224,77,0.2129779213785676,0.452,1,0,0,0,Low,High
778386033,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,18,6,3,4,3417.0,1749,1668.0,0.16779511333529587,2068,34,0.16666666666666669,0.512,1,0,0,0,Low,Low
820060758,Existing Customer,50,F,1,College,Single,Less than $40K,45,4,2,4,4785.0,1965,2820.0,0.23550191345304683,3651,59,0.14889606892837914,0.41100000000000003,1,0,0,0,Low,Medium
713271708,Existing Customer,46,M,3,Uneducated,Married,Less than $40K,33,5,2,2,12685.0,0,12685.0,0.19841036208419194,4454,74,0.1545503500269252,0.0,0,0,0,1,Medium,Medium
720555483,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,35,3,3,3,21374.0,0,21374.0,0.18575213423609066,4100,79,0.18336025848142168,0.0,1,0,0,0,Medium,Medium
709405758,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,28,4,3,2,1911.0,1217,694.0,0.10685899322931998,1965,49,0.0689283791060851,0.637,1,0,0,0,Low,Low
769463433,Existing Customer,41,F,2,Post-Graduate,Single,Less than $40K,35,6,3,2,8666.0,0,8666.0,0.20076538121872242,3593,71,0.15562735595045774,0.0,1,0,0,0,Low,Low
715921758,Existing Customer,36,M,2,College,Single,$60K - $80K,25,5,3,2,1438.3,0,1438.3,0.1704445098616426,2882,68,0.16666666666666669,0.0,1,0,0,0,Low,Low
717280158,Existing Customer,49,M,3,Graduate,Married,Less than $40K,36,3,3,5,2976.0,1817,1159.0,0.21754489255225198,3332,60,0.17959073774905765,0.611,1,0,0,0,Low,Medium
714179658,Existing Customer,43,M,3,High School,Single,$120K +,36,3,1,3,34516.0,0,34516.0,0.2508095378274948,1996,48,0.1475498115239634,0.0,1,0,0,0,High,Low
806637558,Existing Customer,58,M,1,High School,Married,$60K - $80K,53,5,2,5,1438.3,0,1438.3,0.12511039152193112,1539,40,0.16155088852988694,0.0,1,0,0,0,Low,High
714828708,Existing Customer,46,M,0,High School,Divorced,$80K - $120K,36,3,1,4,16099.0,0,16099.0,0.1654400942007654,3656,88,0.2046311254711901,0.0,1,0,0,0,Medium,Medium
711989358,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,36,4,2,1,19595.0,1187,18408.0,0.25758021783926993,3811,62,0.2218632202477114,0.061,1,0,0,0,Medium,Medium
720188508,Existing Customer,43,M,4,Graduate,Single,$60K - $80K,25,3,2,4,13193.0,1749,11444.0,0.19752722990874302,4071,64,0.19655358104469575,0.133,1,0,0,0,Low,Low
719528958,Existing Customer,57,F,3,College,Single,$40K - $60K,36,3,1,3,8184.0,1508,6676.0,0.23226376214306743,4134,71,0.22105546580506197,0.184,1,0,0,0,Low,High
716363658,Existing Customer,51,M,2,Doctorate,Single,$120K +,36,4,2,5,25873.0,582,25291.0,0.22637621430674124,3920,84,0.17420570813139474,0.022,1,0,0,0,High,High
778952058,Existing Customer,46,M,3,College,Married,$80K - $120K,32,4,2,5,20860.0,1496,19364.0,0.24021195172210777,3435,56,0.187668282175552,0.07200000000000001,1,0,0,0,Medium,Medium
778908783,Existing Customer,52,M,3,College,Married,$80K - $120K,33,3,3,4,27751.0,1018,26733.0,0.1254047689137474,1427,25,0.17959073774905765,0.037,1,0,0,0,High,High
778170633,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,38,6,2,2,34516.0,657,33859.0,0.21283485428319104,3661,71,0.23371028540656974,0.019,1,0,0,0,High,Medium
771833433,Attrited Customer,49,M,2,High School,Married,$80K - $120K,38,3,2,4,29893.0,0,29893.0,0.1527818663526641,2063,48,0.22778675282714056,0.0,1,0,0,0,High,Medium
788959758,Existing Customer,47,F,4,Uneducated,Single,$40K - $60K,33,3,2,1,9148.0,561,8587.0,0.2278481012658228,3451,59,0.2603661820140011,0.061,1,0,0,0,Low,Medium
713267133,Existing Customer,41,F,5,Post-Graduate,Married,Less than $40K,33,3,1,2,6519.0,851,5668.0,0.19988224904327348,3088,65,0.191437802907916,0.131,1,0,0,0,Low,Low
716263533,Existing Customer,44,M,5,High School,Married,$80K - $120K,36,3,2,2,2509.0,1464,1045.0,0.36797173977038566,3166,72,0.2547119009154551,0.583,1,0,0,0,Low,Medium
719026383,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,36,3,1,3,2664.0,0,2664.0,0.3152781866352664,3135,59,0.24313408723747984,0.0,1,0,0,0,Low,Low
709683633,Existing Customer,32,F,1,High School,Single,Less than $40K,13,4,1,2,10332.0,948,9384.0,0.24816014130114805,2914,67,0.20543887991383955,0.092,0,0,0,1,Low,Low
828291858,Attrited Customer,38,M,3,College,Single,$60K - $80K,34,6,3,4,12050.0,1821,10229.0,0.18545775684427437,2381,40,0.12950996230479267,0.151,1,0,0,0,Low,Low
779647608,Existing Customer,39,M,2,High School,Single,$120K +,22,5,2,2,26124.0,0,26124.0,0.21636738298498676,4199,92,0.1577813677975229,0.0,1,0,0,0,High,Low
787605558,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,31,6,2,2,9816.0,0,9816.0,0.19811598469237565,3489,81,0.1421647819063005,0.0,1,0,0,0,Low,Medium
771534408,Existing Customer,52,F,2,College,Single,Less than $40K,40,4,3,3,2783.0,2379,404.0,0.2684721813364734,3897,74,0.2692514808831449,0.855,1,0,0,0,Low,High
715690908,Existing Customer,46,F,3,Graduate,Single,Less than $40K,39,4,3,2,12222.0,1260,10962.0,0.33500147188695906,3418,78,0.1973613354873452,0.10300000000000001,0,0,0,1,Low,Medium
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K,26,4,2,4,4002.0,1402,2600.0,0.1704445098616426,2114,53,0.13839526117393647,0.35000000000000003,1,0,0,0,Low,Low
717271983,Existing Customer,60,M,0,College,Single,$80K - $120K,53,6,3,2,34516.0,1388,33128.0,0.23285251692670003,3261,64,0.18416801292407112,0.04,0,0,0,1,High,High
709695333,Existing Customer,48,M,2,High School,Single,$80K - $120K,36,3,2,4,10227.0,1695,8532.0,0.25758021783926993,3577,82,0.21082390953150246,0.166,1,0,0,0,Low,Medium
712233183,Existing Customer,45,F,2,Graduate,Single,Less than $40K,34,3,3,1,4265.0,1622,2643.0,0.20841919340594642,3244,62,0.23667205169628436,0.38,1,0,0,0,Low,Medium
711762408,Existing Customer,43,M,2,Doctorate,Divorced,$40K - $60K,34,4,1,2,2243.0,0,2243.0,0.20518104209596705,4023,63,0.20193861066235866,0.0,1,0,0,0,Low,Low
818305008,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,36,6,1,3,11239.0,1375,9864.0,0.27671474830733,3978,89,0.21001615508885302,0.122,1,0,0,0,Low,Low
709104333,Existing Customer,50,M,5,Post-Graduate,Married,$120K +,36,5,2,4,34516.0,891,33625.0,0.27259346482190167,2687,64,0.20947765212708672,0.026000000000000002,0,0,0,1,High,Medium
708112008,Existing Customer,56,M,2,Graduate,Married,$80K - $120K,36,4,2,3,23510.0,1049,22461.0,0.12893729761554312,1661,35,0.07969843834141088,0.045,1,0,0,0,Medium,High
710006958,Existing Customer,53,F,1,High School,Single,Less than $40K,41,6,2,2,8693.0,796,7897.0,0.25434206652929053,4755,69,0.14351103931071624,0.092,1,0,0,0,Low,High
815062383,Existing Customer,35,F,2,High School,Married,Less than $40K,30,3,3,1,4549.0,1193,3356.0,0.1309979393582573,1914,33,0.13462574044157244,0.262,1,0,0,0,Low,Low
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K,33,3,1,2,3558.0,0,3558.0,0.16779511333529587,4136,65,0.24555735056542813,0.0,1,0,0,0,Low,High
720725058,Attrited Customer,51,F,1,Graduate,Single,Less than $40K,37,1,3,4,7176.0,0,7176.0,0.13246982631733883,1375,33,0.17501346257404418,0.0,1,0,0,0,Low,High
708582858,Existing Customer,38,M,3,Graduate,Single,$60K - $80K,25,3,3,4,18293.0,0,18293.0,0.16808949072711218,2958,63,0.11631663974151858,0.0,1,0,0,0,Medium,Low
818687958,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,43,5,3,2,6383.0,1436,4947.0,0.24874889608478068,4462,88,0.17770597738287564,0.225,1,0,0,0,Low,Medium
708714108,Existing Customer,42,F,3,High School,Single,Less than $40K,31,5,2,3,13441.0,2517,10924.0,0.21607300559317044,1894,49,0.17043618739903071,0.187,0,0,0,1,Low,Low
754872333,Existing Customer,50,M,2,Graduate,Married,$120K +,43,3,1,3,20114.0,0,20114.0,0.241389461289373,4740,88,0.21432417878298332,0.0,1,0,0,0,Medium,Medium
718637208,Existing Customer,54,F,2,Graduate,Single,Less than $40K,43,3,2,1,2019.0,1387,632.0,0.1648513394171328,1689,36,0.19224555735056542,0.687,1,0,0,0,Low,High
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,33,6,1,2,34516.0,1793,32723.0,0.22578745952310864,4533,78,0.12708669897684438,0.052000000000000005,0,0,0,1,High,Low
711935283,Attrited Customer,55,M,5,Post-Graduate,Single,$80K - $120K,47,3,1,4,1438.3,0,1438.3,0.12187224021195173,1427,36,0.08966074313408724,0.0,1,0,0,0,Low,High
716950758,Attrited Customer,46,M,4,High School,Married,$60K - $80K,36,1,3,2,8017.0,0,8017.0,0.16455696202531647,1657,43,0.17609046849757676,0.0,1,0,0,0,Low,Medium
716037708,Existing Customer,50,M,0,Uneducated,Divorced,$60K - $80K,39,6,3,3,9474.0,1021,8453.0,0.16396820724168384,3240,54,0.1583198707592892,0.108,1,0,0,0,Low,Medium
717804783,Existing Customer,40,F,3,Graduate,Single,Less than $40K,27,5,3,4,6587.0,824,5763.0,0.3715042684721813,4160,70,0.22670974690360798,0.125,1,0,0,0,Low,Low
715338783,Existing Customer,32,M,1,High School,Single,$60K - $80K,36,4,2,2,2999.0,0,2999.0,0.2390344421548425,3018,80,0.20947765212708672,0.0,1,0,0,0,Low,Low
779645658,Existing Customer,49,M,3,Graduate,Single,$60K - $80K,32,3,1,4,7154.0,1472,5682.0,0.29496614659994114,3607,59,0.1978998384491115,0.20600000000000002,1,0,0,0,Low,Medium
787565433,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,43,4,2,4,4039.0,1397,2642.0,0.11657344715925817,1494,36,0.07700592353257944,0.34600000000000003,1,0,0,0,Low,High
717287883,Existing Customer,57,M,3,Graduate,Married,$80K - $120K,46,6,2,3,5516.0,2517,2999.0,0.13924050632911394,1532,24,0.13462574044157244,0.456,1,0,0,0,Low,High
715746633,Existing Customer,64,F,0,Graduate,Single,Less than $40K,54,3,1,2,5577.0,689,4888.0,0.28996173093906386,4256,70,0.3018309100700054,0.124,1,0,0,0,Low,High
710077008,Existing Customer,43,M,2,Uneducated,Single,$120K +,33,5,3,1,30137.0,1368,28769.0,0.21224609949955842,3522,74,0.24151857835218096,0.045,1,0,0,0,High,Low
804437658,Existing Customer,42,F,3,Doctorate,Married,Less than $40K,36,4,2,1,9778.0,2154,7624.0,0.14718869590815425,3413,66,0.18632202477113627,0.22,1,0,0,0,Low,Low
780000258,Existing Customer,48,M,3,Uneducated,Single,$120K +,38,4,2,5,20912.0,0,20912.0,0.21342360906682367,4172,84,0.21190091545503503,0.0,1,0,0,0,Medium,Medium
825785508,Existing Customer,49,M,3,High School,Single,$120K +,45,3,2,2,14699.0,1049,13650.0,0.15719752722990876,4890,64,0.1510500807754443,0.07100000000000001,1,0,0,0,Medium,Medium
720252858,Existing Customer,57,M,3,College,Single,$60K - $80K,36,6,3,2,10350.0,0,10350.0,0.24315572564027085,3396,63,0.21540118470651592,0.0,1,0,0,0,Low,High
710017758,Existing Customer,44,M,4,Graduate,Single,$40K - $60K,36,5,2,3,11346.0,0,11346.0,0.19576096555784517,3784,67,0.12304792676359722,0.0,1,0,0,0,Low,Medium
711750183,Existing Customer,63,F,2,Graduate,Single,Less than $40K,55,4,1,3,15987.0,1345,14642.0,0.2146011186340889,3640,56,0.2334410339256866,0.084,0,1,0,0,Medium,High
718364283,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,30,3,2,4,19711.0,0,19711.0,0.3052693553135119,3602,72,0.2692514808831449,0.0,1,0,0,0,Medium,Low
711638658,Existing Customer,33,M,4,High School,Single,$40K - $60K,25,4,1,1,8650.0,1929,6721.0,0.22873123344127172,2878,63,0.27786752827140554,0.223,1,0,0,0,Low,Low
711046383,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,36,5,1,1,34516.0,1316,33200.0,0.24080070650574037,3542,60,0.19224555735056542,0.038,0,0,0,1,High,High
720877083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,36,6,1,2,9748.0,1354,8394.0,0.2628790108919635,3323,66,0.22428648357565967,0.139,1,0,0,0,Low,Medium
712872183,Existing Customer,35,F,4,Uneducated,Single,Less than $40K,24,4,2,2,3271.0,1367,1904.0,0.2072416838386812,2464,92,0.2692514808831449,0.418,1,0,0,0,Low,Low
710014683,Existing Customer,31,F,0,Graduate,Single,Less than $40K,20,3,3,2,3480.0,724,2756.0,0.21254047689137473,2807,65,0.21701669359181477,0.20800000000000002,1,0,0,0,Low,Low
716934333,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,40,3,1,4,13306.0,2458,10848.0,0.1518987341772152,3556,68,0.15643511039310717,0.185,1,0,0,0,Low,Medium
778523733,Existing Customer,38,M,3,Graduate,Single,$80K - $120K,31,6,1,2,13637.0,0,13637.0,0.16661760376803064,3625,73,0.17743672590199247,0.0,1,0,0,0,Medium,Low
716353083,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,29,4,2,3,6733.0,1028,5705.0,0.16279069767441862,4444,72,0.15212708669897687,0.153,1,0,0,0,Low,Low
753642933,Existing Customer,52,F,3,High School,Single,Less than $40K,45,3,3,0,2728.0,1365,1363.0,0.19075654989696791,4293,83,0.26278944534194937,0.5,1,0,0,0,Low,High
708151008,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,41,5,1,2,6250.0,644,5606.0,0.312040035325287,2433,41,0.31179321486268174,0.10300000000000001,1,0,0,0,Low,Medium
789646158,Existing Customer,49,M,4,Uneducated,Married,$40K - $60K,33,5,1,3,3653.0,881,2772.0,0.249043273476597,3297,66,0.18632202477113627,0.241,1,0,0,0,Low,Medium
712423233,Existing Customer,44,M,3,High School,Divorced,$60K - $80K,36,4,3,1,22919.0,1368,21551.0,0.27730350309096263,3752,71,0.24744211093161014,0.06,1,0,0,0,Medium,Medium
719806233,Existing Customer,36,M,1,Graduate,Single,$120K +,20,3,2,2,34516.0,0,34516.0,0.15631439505445982,2686,59,0.21217016693591817,0.0,1,0,0,0,High,Low
711502908,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,39,6,2,2,7532.0,0,7532.0,0.14012363850456286,3550,68,0.16666666666666669,0.0,1,0,0,0,Low,Medium
748617858,Existing Customer,35,M,5,Uneducated,Single,$60K - $80K,28,4,2,3,4587.0,1704,2883.0,0.2658227848101266,2968,65,0.21701669359181477,0.371,1,0,0,0,Low,Low
721532583,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,36,5,3,4,12250.0,2165,10085.0,0.18869590815425377,1995,39,0.18739903069466884,0.177,1,0,0,0,Low,Medium
789244308,Existing Customer,56,M,4,College,Single,$80K - $120K,41,6,1,4,17753.0,1899,15854.0,0.2505151604356785,3986,64,0.19655358104469575,0.107,1,0,0,0,Medium,High
709330383,Existing Customer,37,F,1,Graduate,Single,Less than $40K,19,4,3,3,12535.0,2049,10486.0,0.20105975861053874,3283,74,0.16397415185783523,0.163,0,0,0,1,Low,Low
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,38,6,1,3,3541.0,1444,2097.0,0.19546658816602885,3410,69,0.18389876144318795,0.40800000000000003,1,0,0,0,Low,Medium
713461533,Existing Customer,54,M,3,Graduate,Single,$80K - $120K,38,4,2,1,29200.0,1310,27890.0,0.3214601118634089,3042,73,0.27679052234787294,0.045,1,0,0,0,High,High
803776533,Existing Customer,46,M,2,Post-Graduate,Single,$60K - $80K,41,3,3,2,10077.0,0,10077.0,0.18810715337062114,2118,52,0.15508885298869146,0.0,1,0,0,0,Low,Medium
720348933,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,31,4,3,4,12871.0,758,12113.0,0.22902561083308803,3060,60,0.2878298330640819,0.059000000000000004,1,0,0,0,Medium,Medium
721158108,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,30,3,2,4,2346.0,0,2346.0,0.11598469237562556,3982,72,0.14324178782983307,0.0,1,0,0,0,Low,Low
789043008,Existing Customer,55,F,2,Post-Graduate,Divorced,Less than $40K,43,4,2,4,9919.0,0,9919.0,0.14601118634088903,2058,70,0.22670974690360798,0.0,1,0,0,0,Low,High
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,36,2,3,3,5505.0,2517,2988.0,0.2146011186340889,2272,42,0.12062466343564891,0.457,1,0,0,0,Low,Low
708494583,Existing Customer,49,F,3,Uneducated,Divorced,Less than $40K,36,4,1,3,1902.0,0,1902.0,0.20400353252870182,3731,53,0.2404415724286484,0.0,1,0,0,0,Low,Medium
718394658,Existing Customer,31,F,0,Graduate,Single,Less than $40K,22,3,1,1,4254.0,2464,1790.0,0.2249043273476597,2366,62,0.1943995691976306,0.579,1,0,0,0,Low,Low
711885258,Existing Customer,47,F,4,High School,Married,Less than $40K,31,5,3,4,7711.0,988,6723.0,0.2602296143656167,2078,42,0.18309100700053854,0.128,1,0,0,0,Low,Medium
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K,19,3,1,4,3213.0,2517,696.0,0.37533117456579335,2666,46,0.2692514808831449,0.783,1,0,0,0,Low,Low
779198133,Existing Customer,45,F,3,High School,Divorced,Less than $40K,33,3,3,2,9977.0,2088,7889.0,0.19134530468060054,3530,61,0.20005385029617664,0.209,1,0,0,0,Low,Medium
715412583,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,36,6,1,4,7925.0,1445,6480.0,0.22078304386223138,3815,65,0.21701669359181477,0.182,1,0,0,0,Low,High
719562108,Existing Customer,28,F,0,Uneducated,Single,Less than $40K,20,6,3,3,12793.0,1650,11143.0,0.23049749779216958,2671,67,0.20543887991383955,0.129,0,0,0,1,Low,Low
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,31,6,2,5,1438.3,688,750.3,0.2873123344127171,4208,86,0.1938610662358643,0.47800000000000004,1,0,0,0,Low,Medium
711455133,Existing Customer,55,M,3,College,Single,$120K +,36,5,3,3,12948.0,1839,11109.0,0.3276420370915514,2481,42,0.18309100700053854,0.14200000000000002,1,0,0,0,Low,High
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,36,1,4,5,5662.0,1484,4178.0,0.1277597880482779,1693,25,0.06731287022078622,0.262,1,0,0,0,Low,Medium
772571508,Existing Customer,34,F,2,High School,Single,Less than $40K,24,4,1,0,2799.0,0,2799.0,0.20488666470415073,2311,43,0.17609046849757676,0.0,1,0,0,0,Low,Low
719266158,Existing Customer,42,M,2,Graduate,Divorced,$80K - $120K,35,5,3,1,6779.0,1359,5420.0,0.21695613776861936,3434,65,0.1378567582121702,0.2,1,0,0,0,Low,Low
720708183,Existing Customer,53,F,1,Uneducated,Divorced,$40K - $60K,36,5,1,1,15248.0,1242,14006.0,0.21342360906682367,4758,83,0.12277867528271406,0.081,0,0,0,1,Medium,High
767523933,Existing Customer,53,M,3,High School,Single,$60K - $80K,45,4,1,0,15583.0,0,15583.0,0.2569914630556373,3938,69,0.29375336564351107,0.0,1,0,0,0,Medium,High
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K,26,3,2,3,2576.0,1754,822.0,0.3023255813953488,2880,69,0.1260096930533118,0.681,1,0,0,0,Low,Low
712612233,Existing Customer,35,M,4,Graduate,Single,$60K - $80K,22,3,3,3,8717.0,719,7998.0,0.16367382984986756,2067,59,0.1602046311254712,0.082,1,0,0,0,Low,Low
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,36,4,2,3,1438.3,0,1438.3,0.19841036208419194,3748,64,0.22320947765212712,0.0,1,0,0,0,Low,Medium
